Mixture	GSM4289946	GSM4289947	GSM4289948	GSM4289949	GSM4289950	GSM4289951	GSM4289952	GSM4289953	GSM4289954	GSM4289955	GSM4289956	GSM4289957	GSM4289958	GSM4289959	GSM4289960	GSM4289961	GSM4289962	GSM4289963	GSM4289964	GSM4289965	GSM4289966	GSM4289967	GSM4289968	GSM4289969	GSM4289970	GSM4289971	GSM4289972	GSM4289973	GSM4289974	GSM4289975	GSM4289976	GSM4289977	GSM4289978	GSM4289979	GSM4289980	GSM4289981	GSM4289982	GSM4289983	GSM4289984	GSM4289985	GSM4289986	GSM4289987	GSM4289988	GSM4289989	GSM4289990	GSM4289991	GSM4289992	GSM4289993	GSM4289994	GSM4289995	GSM4289996	GSM4289997	GSM4289998	GSM4289999	GSM4290000	GSM4290001	GSM4290002	GSM4290003	GSM4290004	GSM4290005	GSM4290006	GSM4290007	GSM4290008	GSM4290009	GSM4290010	GSM4290011	GSM4290012	GSM4290013	GSM4290014	GSM4290015	GSM4290016	GSM4290017	GSM4290018	GSM4290019	GSM4290020	GSM4290021	GSM4290022	GSM4290023	GSM4290024	GSM4290025	GSM4290026	GSM4290027	GSM4290028	GSM4290029	GSM4290030	GSM4290031	GSM4290032	GSM4290033	GSM4290034	GSM4290035	GSM4290036	GSM4290037	GSM4290038	GSM4290039	GSM4290040	GSM4290041
HSC	0.0713627022926866	0.123152501325141	0.117882163471349	0.0273608695497233	0.184108613280308	0.0936706361959382	0.0459672137371795	0.105610573240481	0.156410611782524	0.0226552766719339	0.0447307523793842	0.0949708117604875	0.164263329708895	0.079672429392877	0.0394809743307224	0.0745380058088659	0.127045287611325	0.122461899548474	0.163448218722227	0.0384121117639269	0.174864592186521	0.106403114501376	0.139751539615183	0.10840911246149	0.0942222012685542	0.0791925039393728	0.0763861215903654	0.0787555760214987	0.0578230774727601	0.113249185330131	0.143684300069952	0.0129112862804085	0.0725143310062796	0.0867347786322674	0.168516143299099	0.151633609365357	0.0966961149440864	0.082279730860312	0.0956436123488121	0.161398891801568	0.0496693711621085	0.0903743277190388	0.0566058312900663	0.0432434090154268	0.0328256616801808	0.105343174718494	0.030012331671063	0.0816471090459681	0.0515114485423937	0.0868189522778427	0.117045693743154	0.059563297979002	0.0366410875385977	0.146058761346357	0.0487021891375904	0.0946849952798342	0.0962706358595648	0.0915673041500361	0.114644581844836	0.116956302655243	0.0290522898215964	0.083057323405966	0.0520733019348312	0.113437253337781	0.0923631459549505	0.071123734810524	0.0756022279724647	0.0903759331790052	0.0925172820550663	0.0558836182585679	0.220528693791591	0.0471534555119789	0.044175793293434	0.140234656275914	0.0603943333319983	0.13771832678841	0.152773703249316	0.127104245500038	0.073250549582017	0.0745635872249876	0.0656701494379744	0.0721901235552402	0.0440913829425563	0.0882525952203442	0	6.0205695006416e-18	2.85170207270695e-19	0.000690390547081955	1.18939833817673e-18	0	0	0	0	9.59037115286703e-19	0	8.19022878095928e-19
iDC	0.153236478248756	0.103030955857147	0.171327488298449	0.208047461893974	0.155986124767414	0.121244823462504	0.081066906467737	0.174468595982293	0.0529674623674554	0.172013678993931	0.0445676683975084	0.0734634318884667	0.135166935153123	0.102524087379641	0.163380161665009	0.137058739902009	0.139202160941865	0.089167938792173	0.106664396614404	0.104606903156296	0.0570080127194034	0.147943123755085	0.0816233159509532	0.126040768973821	0.16661711679887	0.0226064214665304	0.0748689880833998	0.110257460733762	0.152431765355913	0.163148842491334	0.00651222646219162	0.0809251797894367	0.151331974039388	0.0690046307618783	0.0505097160111503	0.0545997649749466	0.149366681134344	0.16209857057735	0.111341973718075	0.189087366913092	0.0660686042015562	0.0554029402210713	0.00578516651257274	0.129783875283773	0.0843786697069335	0.0418196663141777	0.0770045652069628	0.0442965212776672	0.166974515568419	0.0740558496909877	0.0660434301283048	0.0597882023082994	0.125235648311979	0.0580224843434406	0.0534857340391965	0.140698599033383	0.0951707120285776	0.0828976210819388	0.0491130120045258	0.157978171056766	0.0822478379548377	0.115272899346157	0.0512544997864657	0.047935919581519	0.115601327906172	0.104629415690356	0.0348551031128863	0.0437414073752793	0.143558278801816	0.112031524527588	0.0409721170532723	0.0581075879626771	0.114824189681566	0.132636545945835	0.150505614641072	0.0965963209055757	0.189107191542964	0.166495040994321	0.0396195396903955	0.130090589840689	0.119099784731301	0.118689510448206	0.144743700014474	0.158994987513752	0.021376720726252	0.0221416363137653	0.0165831854086788	0.000483734138914335	0	2.7915804541983e-21	0.00428478884090491	1.39953480666507e-21	0	0.00799494362929969	0.00959771800467935	0.0103992103768874
Keratinocytes	0	0.000199080019145854	0.000617049067967408	0.00781767952984103	0.00165927957052006	6.58219666032185e-19	0.00151195874524784	0.00319041625710757	0.00208276588711318	2.69882081466313e-19	3.05238771092273e-19	0.00323990185934505	0.000645538143998773	0.00140000661907012	0.000984469951272904	0.00163159889403261	0.000326562617329091	0.000103116506981074	1.13909908274318e-20	5.52933353318864e-19	0	0.000603410005155337	5.07401141680267e-20	0	4.77999506449047e-19	8.79100921688441e-22	2.18522992260542e-19	0	0.000998953413355582	0.000639266128649548	0	0.0018921679839302	0	0.000540527485360785	0	0	0.00157784998965865	0.00115841827961418	0	0.000211481828777832	0.00307923514707649	1.83154732230418e-19	0.0033049821766166	0.00117243432679221	0.00149085506253345	0	0.000568447342240944	0.000804367251960525	0.000346117447625619	0.000655183966232062	0.00117277727212192	0	0.000769500222911797	0.000994830524926748	0.00570528853461968	0.000343124644490421	0	0.000567141536101177	0.00408351690666301	0	0.000971276065484206	0.00210036886817721	0.00490695897758074	0.00143376310734554	0.00288372011250589	0.00147807738638476	0	0.00120573804289043	0.00473520462290636	0.00407893359220392	5.18744081046224e-05	0	6.13405670445513e-05	0	2.93824329796108e-19	0	0.000285427006658494	0	4.93965759242041e-05	0.00291565274154368	0.0012183013606717	0.00104614600610305	0.00629034386412799	0.00350513961385573	0	0	6.54469782029533e-20	0	6.68157712592934e-22	1.87225074705115e-20	0.0202866119297114	0.0180477134284504	0.0195805180771817	0.00570250350434568	0.00743844071988459	0.00981899633901418
ly_Endothelial_cells	0.00419203816766246	0.0182697046312641	0.0117468497501573	0.0148931021083147	0.0168877591950183	0.0155851440107969	0.033174976223103	0.0201240358203895	0.01400857967835	0.0347772015714017	0.00676716451194237	0.0126341705973286	0.0160929929081367	0.0142738788425767	0.0175312457899749	0.00575112944246111	0.0243408431272987	0.00727764997510128	0.0162508986191968	0.00701107474730361	0.00560783725298335	0.0133362558552772	0.028556277931303	0.0115886475973981	0.0135580690344284	0.0264341589085332	0.0139280136589111	0.00736050678431028	0.000369416352567821	0.0100037005466113	0.00926161153337199	0.00692889109216027	0.0130045825693244	0.00414672118561373	0.0201685909783845	0.0377468339484371	0.0234119555219601	0.00786816040959867	0.0117465722506074	0.0242568419211067	0.0155722779252441	0.013433523894729	0.00181455142275047	0.0168312989075759	0.00251655885783983	0.021175118693298	0.0076196003637445	0.00908477693483886	0.00669684640315779	0.00582057257050944	0.0163434060507704	0.024616282238777	0.00608454459237717	0.00739725643712584	0.0021793016048579	0.00353041842115051	0.00189212409048601	0.0117631905167039	0.00169899797966722	0.0297185088692627	0.0106417044691126	0.00628139802947133	0.00851860249273483	0.00433752398297375	0.00744089600133067	0	0.0110096121653789	0.0181981900042982	0.00596365269596359	0.00660629832170793	0.0122562118476407	0.028353745900396	0.0197829934557775	0.0227058658445742	0.0205762479429778	0.0152301956580025	0.0156945875839543	0.0124992130167233	0.0195479940615036	0.00980498770155596	0.00246299157208851	0.00189358394532817	0.00287221149066197	0.00405993096754049	2.58142449655518e-20	0	1.10552807494957e-21	1.5082895200773e-20	0	0	1.11327841673293e-20	1.02442469461759e-19	6.99844702996747e-20	1.29822209078919e-18	4.6713665630618e-19	0
Macrophages	8.16061415586095e-19	1.02100923413497e-18	0	0	4.6398276357011e-19	5.81963585309528e-19	0	0	2.7579825979105e-19	1.08531986333118e-18	1.15982661390044e-19	2.10903158176311e-19	7.40684000878739e-19	0	0	5.71867404166518e-19	1.32416419710356e-18	0.00508528217557838	0.00194235501866612	2.52367868366763e-19	0	0	0	0	9.04290828048554e-21	0	0	0.000467158895688522	2.32029804701774e-19	0	0	0.000362886360629258	3.5873612853509e-19	0.00113247308576431	0	2.96540665643428e-18	0	3.22335609844653e-18	3.24312413851164e-19	0	0.00193567066954677	0	0	0.00478694278184001	0.000740363156252513	0	0	0	0.00277825380077404	0.000355570494946778	0.00068992746951815	2.80245654526097e-19	0	1.27830879213352e-18	0.00610347823120151	0.0026171840750447	0	0.00493107411454684	0	5.15235691570421e-19	0.00421777581330962	0.00211682251394992	0	0.00312864373592626	0.00421224275296274	0.00461979481204333	0.000513704048330954	0.00845943495801291	0.00072521804138646	0.0026499558794626	1.05145147224361e-18	0	0	0	0	1.52519968348866e-18	2.29866617318485e-18	0	0	1.5429434980028e-20	0.00542879818627358	0	0.00283536799490963	0.00205224627964671	0	0	3.26315714810422e-18	1.41727009950491e-18	0	2.08863771964096e-18	0	0	0	0	0	3.68102508822581e-19
Macrophages_M1	0	0	1.72035952966332e-18	9.41536863108261e-19	0	0.00102545236724872	1.03841027844429e-18	5.62636408093345e-20	0	9.17463561908273e-19	3.92248227762296e-18	0	0	0	0	0	0	0.00407797357091916	0.00192450891739644	0	0.00141503636112461	0	0	0	0	0	0	0	0	0.00165410481896133	1.12871609494522e-18	3.95567095274588e-20	0	5.42912282411525e-20	0.000415779533637305	0.00329756840283536	8.29989515143551e-20	0	2.47394370997834e-18	1.71306416918736e-18	1.24493009346997e-19	1.93161570904162e-20	5.15087759834364e-19	0	0	6.01681459039518e-19	0	0	0	0	0.00348152369775017	1.42022040263988e-18	0.00109705610619365	0	0.00303983587378485	1.1548632522615e-18	0	0.000121776897044101	2.7308682420527e-18	0	1.49915909028671e-18	0	0	0	2.38835892545244e-21	0.0014249713932616	0.00289725323534283	0.00192005221922969	0	0	7.18852130724614e-20	5.90538369704932e-19	9.83015777704827e-19	0	0	0	2.42133863004122e-19	0	1.2964302282679e-18	2.5418898114889e-20	0.00180448139182369	0	0	0	0	4.96072870739376e-19	0	5.51286245165115e-19	6.52231615986029e-20	4.31158670483032e-19	0	1.80344551749778e-19	0	2.10659191082612e-18	0	0
Macrophages_M2	1.32874514941188e-19	0.00290625139721019	0.000913784169623489	0	0.00192803144985193	0.00653017675199619	3.06125803189414e-18	0	0.00146080475012281	0	0.00403471071158918	0	0.00731519276082788	0	0	0.00598825144511367	1.03897501098875e-18	0.00553120582768084	0.0030124058424438	1.37692520022605e-18	4.56528714867523e-19	0.00344594105660227	0.00336703562540587	0.000809343198429356	0.00186687230564724	0.00570758739406636	0.00213214855070534	0.00530489471134746	9.03163550248171e-20	2.99231789215934e-18	0.00192166607589997	1.16960291288935e-19	0.00122548723053117	0	0.00194705852629519	0	1.22901111996598e-18	5.26614830951569e-19	0.00126547213771405	0.00371099097360299	0	3.68168474186091e-20	0	0	0.000789427058437291	1.61327621078782e-19	0	0	0.000293678712993081	0	0.000275368089197253	0	0.00131467809515392	0.0027737009866398	2.5978893558113e-19	0.00123065543345208	0.00270791002584724	0.00611008806763263	0	0.00252614037501363	0.00421714598066879	0.000636035919014368	0.00412705303526909	0.00841764080140322	0.000635631589415503	0.003807908112879	0.00647050050575165	0.00620091053786502	0.000313750484530448	2.57596562421847e-20	0.0022880184623029	0.00372372603358138	0.00428729295908538	4.99237279340385e-19	0	0.00535790152288325	9.56839301863901e-20	2.95681391343297e-19	0	3.81972616774724e-19	0.00430721452213014	3.50191604684853e-20	9.8875278418405e-20	0	0.000331153851579244	0.000639279858971176	0.000489912558034585	0.000830717399029473	0.000734816913083986	0.000775077506394476	0	9.34326793134096e-21	0	1.74460942416606e-22	3.89514493481132e-24	0
Mast_cells	0.00811891125355526	0.00710788221947473	0.00247819874995137	0.0165603933862985	0.00184062004704183	0.0145838048963687	2.13373839945328e-05	0.00898483195816869	0.00754712564873973	0.0114734778557745	0.00872639060237303	0.00337290666216364	0.0133809716146009	0.0127732300122212	0.00510941033332531	0.0113704186215002	0	0.00562226800871075	0.0157431189843932	0.00528651182947978	0.00177093080377819	0.00742555950501556	0.00538582040676487	0.0110152688611118	3.9066558795228e-05	0.00930520026218666	0.00631860948489528	0.00849884145348314	0.00323569235600104	0.00852348696429685	0.00774067493909594	0.0176125566820172	0.0118257025363278	0.02750003203467	0.0127938414080617	0	0.00652221725034434	0.00535715079338245	0.0118478642394095	0.0166922346698323	0.0162389046233281	0.00733483678176307	0.00866423029985599	0.00938415900549954	0.0103495397377322	5.36591446059745e-05	0.0124633700232152	0.0124023208196695	0.00895507422737768	0.0101149895436619	0.0142752307354548	0.00473268710642401	0	0.0219234076480161	0.021458999056598	0	0.00247541826700898	0.00868582545651655	0.00596092159040352	0.00877216112557178	0.0061250913093128	0.00340686271964452	0.00982786188668428	0.0109854920731664	0.00397127327217019	0.0115839796308643	0.0127937348001568	0.00584599618544203	0.00738617399533215	0.0240304845875178	2.04327372027606e-19	0.0164570136562986	0.00890987491901431	0.00469420297171498	0.00412898541316086	0.00517172568500276	0.00346950817660944	0.0101074482837083	0.0117096855539332	0.0132506495346589	0.0152064670065938	0.0118793991040611	0.0118534439559671	0.0115111399499316	0.00822275986712527	0.00742640643517504	0.00796054180849764	0.0140780072742882	0.0121049972192227	0.0129970451656237	0.0143390935995657	0.0133530895489642	0.0150468424327985	0.0110416306967039	0.0110280542424989	0.0111530903937039
Megakaryocytes	0.00702936838233215	0.0120241933819214	0.012731225625989	0.00175819784952904	0.0100941364396022	0.00188436265021866	0.00119929686842132	0.000298526141759112	0.00897745264921697	0.0275191592004758	0.012314868962991	0.0038396028844059	0.020912928117559	0	0.0125259695490069	0.00614934345155776	0	0.00754745573090929	3.80243078308851e-21	1.96772213985191e-05	0.0151089987309046	0.00328107629312365	0.0202590473192015	0.00978689412000993	0.0199064953032019	0.014694335532376	0.0204371705634352	0.00616602487945068	0.00303181204662662	0.0183372027848148	5.40696256940766e-20	0.00307213312156564	0.000312600219606368	0.0122321464601593	0.00866875781264383	0.00244550959352447	0.0120800760198349	0.00301332639547957	0.00702730226390404	1.34618190883365e-18	0.00762604585323228	0	0.00219925521945209	0.00885080124085779	0.000618996629358433	0.00767834933690428	0.00659721610363348	0.00757041808923991	0.000289438994779658	0.00509027001837077	0	0.00787055291374427	0.00635731971798921	0.0115643145143801	6.14728768900558e-21	0	0.00143854117748678	0.00326941835472204	0.00730513590790614	0.00210390452458443	0.00777417166201422	0.0159445683246507	0.0109093394413464	0.00912971885673427	0.00352579873492452	0.0129328290546914	0.00833242952210119	0.0029578111744536	0.00117277950171448	0	0.00282603553671566	0.00020595794287058	0.00403413593052946	0.00940597196875668	0.00768097744784972	0.00836718005870622	0.00347397638085454	0.0145587245097761	0.00200249540743756	0.00841887909276157	0.00189746815776331	0.0039122761908118	0.00877734883296428	0.00469450340831813	0.000459081007671126	0.000427215160608648	0.000634194911921645	0.000102610034919176	0.000295172196193404	0.000340411618510812	0.000513894213545618	0.000385941827107665	0.000707049720625808	0.00030749724866659	0.00030222119228483	0.000328253295404927
Melanocytes	0.00196493798366977	0.00614108474839243	0.00700341171649232	0.00563713905645926	0.00288186247425682	0.00348754552876369	0.00357239829439175	0.0072649626374134	0.00745093441920471	0.0180531621314703	0.00592266586469855	0.0122386756221137	0.00486470564469284	0.00205989846261664	0.0105714660587573	0.00567611665974223	0.00556836168136317	0.00779301185290259	0.00345077704947496	0.00690436349859515	0.00815306809227065	0.00744097272479497	0.0100739293165553	0.00425937365903453	0.00710210205477038	0.00665270802454238	0.00674386058854677	0.00803499173098409	0.00793316873743739	0.0100354231814489	0.000787562463438513	0	0.00837304987651705	0.00367680312711474	0.00681433279975574	0.00538307728429744	0.00149755492627844	0.00890705432365557	0.00808765104239666	0.003101327619049	0.00395640754704438	0.0124099093092275	1.89980407054477e-18	0.00459112933774282	0.00142835291432222	0.0112339122788757	0	0.000613083962294963	0.00500617882697941	0.00678728526777097	0.00337392300606245	0.00532725788026775	0.007145664413978	0.00387858659988167	0.00451525420030999	3.60182106956899e-21	0	0.00774818223161572	0.00641096519332236	0.0071319285295828	0.00373395412328616	0.00165113997031617	0.000318485658197259	0.000816245890027447	0.00366885207148866	0.00482720814909178	0.00164850413846263	0.00104623481080073	0.00442721034689408	0.00120553739814302	0.0119215368711434	0.00627825718385117	0.0189260311483051	4.85187323286734e-19	0.00921491754733098	0.00402359344390295	0.00655968061042365	0.00612292112105835	0.00937951712247941	0.00303056634539431	0.00451223323503811	0.000220719370937745	0.00344171777030321	0.00220767431972037	0	0	0	5.41681390262637e-18	0	0	0	0	2.23870272000393e-18	1.06617349849293e-17	2.10444072946887e-17	4.4512644915174e-18
Memory_B_cells	0.0257247176559005	0.0169271777900171	0.023195067140578	0.0252576294286699	7.75174464780699e-19	0.0307137328387894	0.000606313692510234	0.00606567421824474	0	0.0269612595044891	0.0388221565033635	0.0340801053327435	0	0.0295749508691412	0.034088361350187	0.0185220114154634	0.00189762538949469	0.0209700689655533	0.00896179936632857	0.0341290798485959	0.00994753915508935	0.0273786407056104	0.0183473719441797	0.0273124067771912	0.0144890234675698	0.0125473690037213	0.0249365862461803	0.0204812945299902	0.0100343093007727	0.0164933238201318	0.0111172978498069	0.0237861346704272	0.0330391667979793	0.0108932423380023	0.0300772667720075	6.12205523854733e-20	0.0268487303480644	0.0463222918394434	0.0118160976161087	0.0109053777873832	0.0110655057872389	0.0236685377779811	0.00491513971070076	0.0220119635213082	0.0120075218265418	0.0329627949369649	0.0154028619376095	0.0225991667967268	0.0131272335318549	0.0122910641893208	0.0106029168204403	0.0383278658522206	0.0164828409550801	0.0296698122289934	0.0231801171776661	0.0198645071406713	0.0186404888427893	0.0304419658804656	0.0368577965627164	0.0203844545452726	0.00898054785050056	0.0195297183900094	0.0139441498974955	0.0290697656000932	0.0158547993533193	0.0107998994758594	0.0250805806745982	0.0112208625922289	0.00704276295623787	0.0346188814166178	0.00688969501417675	0.0174813521604978	0.0367022583185955	0.0246059777601504	0.0223590660359976	0.0259267676125759	0	0.00782040002065884	0.0196998848650276	0.0206493029733664	0.0165869640133873	0.00989462987959294	0.0118309200264675	0.023630215331582	0	0	1.68792410000661e-20	3.40754225372497e-20	0.000804116023391409	5.490638621105e-20	6.88470223249682e-21	0.000606463975240215	0.000267278132967107	0.000567465187876302	0.000796808012600519	0.000678224876499542
MEP	6.5734276556558e-19	0.000959831718565838	0.00335815849912555	0.010273714008514	0	1.03117823371403e-21	1.11996052695782e-18	0.00191966549205707	0.012099188467899	0	0	0.00861296647478986	0.019240331916702	0	0.00856886982856926	4.74976240593945e-20	0.0111238976534693	0	0.0161403995157358	2.18276383716181e-19	0.0102879144671772	0.00494062859523153	0	0.0210002553150341	0	0.00145680618136848	0.0149826614082034	0.019499395361724	0.00790915725862281	0.0195489814758216	7.83632813357182e-18	0	0.0128546548403679	0	0	0.00265126399746105	1.19047485164021e-21	7.45929517132219e-20	3.71753396355566e-18	0.00943928329069547	2.48830565499943e-19	8.86226534896832e-19	3.45255520620819e-20	0.0120997533770555	0	0.00147657287338617	0	0.00234480909276344	3.52907507510526e-19	0.0117657498913989	0	0.00591391442874851	0.000487102249955869	4.79494143697349e-18	0.0215959221446992	2.12810992588986e-18	0	0.000289815332421425	0.0181293308002149	0.00848120478458672	0.00531525982575497	0.0134563265988517	1.03318525161478e-18	0.0146852824973017	0.0174252186275856	0.0030271749288745	0.0112268322081472	4.97449098395359e-19	0.0049610730785328	0.0118734799261237	0.00786789714871624	0.00200151724297899	1.15289949217714e-19	0.00262934235969807	0.00299003316750216	0.0120179380920498	0.0168583639920631	0.00906388268924239	0.0138502484168668	0.0087417847822643	0.0192886774870891	0.0305886820175709	0.0217626806881704	0.0218495927799013	0.0066191206886686	0.00765485207574346	0.00598659391238766	0.0359283508527733	0.0352136479710423	0.0327842674416081	0.0246370073978538	0.0306155168044604	0.020214565131798	0.0214217898237418	0.030389886564296	0.0226996296493666
Mesangial_cells	0	3.96505716492469e-19	0.0148663412034982	2.03008078649901e-18	0.0143037055251571	0.0115979170844938	8.39947299702815e-19	0.00147298129323799	0.0117107902103659	0.0030411788118601	0	0.00808339813095206	0.00511328570757317	0.00704655164945753	0.00580974656506675	0	7.97942332636384e-19	0.00873816467648202	0.0119349356352689	0.000632951359668174	0.0083630500240626	0.010617663657296	0.00261304121283696	0.0118029329082061	0.0112135093234635	0.0124328067762351	0.0164407947239707	0.011245711834062	0.000148162834696553	0.00218022219520981	0.00447444875170154	0.00133518680855841	0.00455767895818984	0	0	0.0161939323785155	0.00214519560684915	1.69349157222382e-18	2.33360847586444e-18	0.0101657918414702	0	0.0118812464246421	9.45803221605237e-18	0.00129968333155796	4.3752903254622e-18	0.0367695485109655	1.46059642659154e-19	0	0.00943654877002946	0	0	3.41970634355878e-20	0.00597607885870794	1.11859729905128e-19	0.00372044676268532	5.63730710660217e-19	0	0.00893983698413347	1.9033675855043e-20	0	0	0.00540272092089579	0	0	0.00583429744691685	0.0157247178624478	5.76683086844545e-18	0	0.005271064679687	1.87703638945504e-19	0	0	0.00740146971755952	0.00472229484297471	0.0185973975204842	1.31597078330131e-18	0.00530528972279603	0.00696981799304661	0	0.00354078755276862	1.19596396941344e-19	0.00145921767217268	0.00835261417649169	0.00783130226030482	0.00649793866019428	0.00754003035234091	0.00980598315109421	0	3.87731556487731e-18	0	1.17706319495638e-18	3.80914781899105e-18	5.70782436995099e-18	3.2598775889101e-18	8.59302841030774e-18	0
Monocytes	0.00865864421463197	5.71565172509346e-19	0.000634676060481469	0.00490943129272628	0	0	0.00215605179961505	0	1.3807895298168e-18	0.00326409673854295	0.000760150057939143	1.54678196929993e-18	8.34690213964386e-20	0	0.0267822274869997	0.00832084825681388	0.000271159038648354	0	1.40190061311079e-18	0.00717608526179148	0	1.10074736034827e-17	4.04174470509151e-19	0	2.35862908102523e-21	0	0	0	1.75682851059362e-18	0.00505031674266889	2.55328577151019e-18	2.31682903002621e-19	0.00771433462240139	0	3.50282367868021e-18	6.77139575909243e-18	0	0.00438675283254225	0	7.87128495925809e-18	3.92275302720192e-18	1.14454892109041e-18	0.00878542437229193	0.00228488360108017	0	1.79797939344571e-18	0	1.57842342654719e-18	1.23534516627374e-19	3.32710286398898e-20	0.010003884614458	1.8095798371223e-19	0.0010954493387711	5.5989429997911e-19	0.00175322401601837	0	1.34574428149982e-19	0.000989442852011349	0.00995454646727811	7.38040378238774e-18	0	1.20726597584717e-18	0.00929084214910716	0.0113021233863621	0.000856012947045298	0	0	0	0	0.000634494348383151	2.89217426293024e-18	0.00817392586036988	0.0192030266671285	0	0	1.12377854368278e-18	1.11830065369441e-19	3.23949186500709e-19	1.15165286776503e-18	1.85843909177725e-19	0.012983273231461	7.6162804159094e-19	6.3224241182335e-19	4.990244430427e-18	0	3.99705517047962e-19	0	0	0	0	1.92003194239178e-18	9.06793895660879e-19	0	0	7.6484101573733e-19	3.99705877805535e-19
MPP	0	2.01915694194464e-18	0	0	0	1.21674588423314e-17	0	1.34580411272617e-17	9.97537777242178e-18	6.32966876537999e-20	2.09466584310568e-19	0	7.15997956908523e-19	7.24143932471366e-19	0	0	0	0	4.02059273235253e-18	1.13266581683464e-18	0	5.22957847097659e-18	3.46747948298229e-19	0	3.17418215370048e-18	0	0	0	8.72659465506036e-18	2.911217629188e-20	6.08478399825711e-19	0.0080646862155206	7.38933410878742e-18	5.93808397337068e-18	6.71628622899564e-18	2.49534677095732e-18	0	0	2.53912789645175e-18	4.16578927619462e-18	1.81705262809291e-17	0	8.89122502425851e-20	7.53476431022739e-18	0.00518943233929236	5.53803554861953e-18	2.17082764786835e-18	9.11109621305043e-18	4.11968790352053e-19	0	9.38152944083802e-18	7.61319925915644e-18	0	1.02848169742795e-18	0	1.87256076868406e-18	2.5108915383344e-17	2.19328138750176e-18	1.17172348121394e-17	1.71033491078803e-18	1.69071987830945e-18	3.31816909054714e-18	1.42458870640115e-17	3.97780972905914e-17	1.95800879650393e-18	1.90067482070113e-17	7.61263238544439e-18	4.01598297809274e-18	0	8.33437537268384e-19	1.0109206625165e-18	8.88651553888671e-18	1.4897235913837e-18	7.65134919704959e-19	1.29157147174212e-17	6.5439133027708e-18	1.11406369681758e-17	0	0	1.25932366030078e-18	0	0	4.50042267792959e-19	8.08007756986309e-18	0	3.62580014867145e-18	0	0	0	0	8.69881000992221e-19	0	4.2555171918119e-18	5.39081332495198e-19	0	0
MSC	0.0672849685790131	0.0353549799448636	0.0485431208323407	0.124772720151483	0.0402656318130715	0.0492977639932154	0.0362504752774263	0.0427518723351266	0.0291952401131396	0.0209621433813252	0.0651301139353194	0	0.0558242762209674	0.0536095309794732	0.0220065474550197	0.0441240857473301	0.0238031377709659	0.00461370281367951	0	0.002778429699423	1.09718781512337e-17	0.000549162986715173	0.0256054776660652	5.13485551272087e-18	0.0278665735889059	0.0855316987227182	0.00990040708710427	0.00622789527787779	0.0192940746080779	0.00791797098203802	0.0445271563149687	0	0.00674119109075354	0.060391943829331	0.0330851178997914	0.0869504300437093	0.0630781743294479	0.0629784406398553	0.119478619555831	0.0124999033113823	0.0098694016939141	0.0150452237098679	0	0.0244866670514931	0.0350232775550407	0.0292837630750075	0	2.84326119304372e-18	0.0580040788969436	0.0399417785212011	0.113499521047	0.00576913174038981	0.0351051612535596	0.0511940483391249	0.0375700572261335	4.0530954311827e-20	0	0.0253489748512283	0.0885152009224466	0.0781077870971156	0	0.0947622058159907	1.08533923638008e-17	0.042383834100223	0.0728095352969908	3.68473132392009e-19	0.0397949930013991	0	0.011147428870973	4.25176592692363e-20	0.091524602410451	0.108208138511017	0.0843622158730201	0	0.104544225787221	0.0750382228078036	0.0167762256495133	0.00470122979690645	0.0488954773233427	0.0512666679494455	0.0540756055894841	8.75316546908479e-18	0.0150138418733139	0	0	0	0	0	0	0	0	0	9.55077629720466e-18	0	9.76967307230727e-18	0
mv_Endothelial_cells	0	1.49868317249245e-18	5.03787487909956e-19	0.00182640085440547	4.17770264379492e-19	0	1.16176365771576e-19	6.43316528692913e-19	1.32577625897595e-19	0.0030117088983435	0.00519570846329678	0	0	2.45417539089709e-19	0	0.00090578541844655	0.00731429894641683	0.00113774592151234	0	4.55191717704156e-19	2.10073584000623e-20	0	0.000965128879590472	0	6.0357967910408e-20	0.00153920894226563	0.00206008715579934	6.9037397270492e-05	1.83819914506787e-20	1.74031178281415e-18	6.55200282509616e-19	0	0	0	0	5.87891556222493e-21	0	0	0.00164308669211742	0	0.00188397155408478	0.000432822909068229	8.42986150921613e-21	0.0020988380547467	0	0.000497142821739862	0.00526902343704119	0	0.00376677995783279	0.00298154039978512	0.000444686261230888	0.00146221189789289	0.00225340544431157	7.77948482902956e-19	0.00078242811653157	0.000484206710298073	2.93256474324261e-19	0.00122021417308998	1.13723136297292e-18	6.6128676949989e-19	0.0040723307253093	0.00542270030747789	7.10473574634694e-19	0.00510051361814422	0.00325089234179038	0	0	0.00600667687955235	0.00464067322516067	9.6903673886485e-19	6.55072154049739e-21	0.000849535566859898	0	2.19883829221147e-19	0.000973288049088971	9.44692939279864e-20	3.90467580447527e-05	0	0.00204163505724169	0.00410028313910789	0.0056154652991998	0.00357911680220066	0.00369690822263814	0.000803945183213143	2.11516459363162e-18	0	8.88163096973244e-19	4.39873782749499e-19	0	0	0	0	0	0	0	1.90854479440923e-18
